,geneSymbol,pax6_baseMean,pax6_log2FoldChange,pax6_pvalue,pax6_padj,pax6_threshold,tbr2_baseMean,tbr2_log2FoldChange,tbr2_pvalue,tbr2_padj,tbr2_threshold,neg_baseMean,neg_log2FoldChange,neg_pvalue,neg_padj,neg_threshold
ENSMUSG00000052825,Gm9892,10.23473919,-0.105298796,0.596002831,0.941235905,FALSE,2.529877189,-0.20477174,0.160623051,NA,NA,1.719769274,0.047260747,0.496470874,NA,NA
ENSMUSG00000052833,Sae1,1253.772967,-0.266472847,0.033961116,0.332463852,FALSE,405.6242064,-0.299687138,0.006389199,0.143620933,FALSE,379.2631119,-0.104335733,0.338298119,0.963221449,FALSE
ENSMUSG00000052837,Junb,4.302753815,0.131255152,0.400184205,NA,NA,11.64242501,-0.151469827,0.461783886,0.90993615,FALSE,15.66390951,-0.06547673,0.62574948,0.989160178,FALSE
ENSMUSG00000052848,C130026L21Rik,62.07423044,0.024897077,0.898287311,0.991931048,FALSE,6.708366617,-0.005192404,0.977820307,0.999257357,FALSE,19.0641904,0.051810671,0.704597772,0.994154453,FALSE
ENSMUSG00000052850,Tas2r137,3.29421482,0.141878384,0.330266332,NA,NA,0.831194663,-0.063168778,0.492949148,NA,NA,3.770162707,0.004733642,0.956563366,NA,NA
ENSMUSG00000052852,Reep1,232.1978301,0.12111949,0.397631635,0.882446684,FALSE,302.5300213,0.257197449,0.216277495,0.77509036,FALSE,2403.630082,-0.004246467,0.963061366,0.998587315,FALSE
ENSMUSG00000052854,Nrk,45.02005201,-0.59536971,0.004059436,0.077913439,FALSE,3.303905012,-0.065552502,0.669504164,NA,NA,4.754688747,-0.127860088,0.127255676,NA,NA
ENSMUSG00000052861,Dnah6,0.8427622,0.07453303,0.341265284,NA,NA,1.015579642,0.076602484,0.411187113,NA,NA,1.708786923,-0.048085489,0.487760407,NA,NA
ENSMUSG00000052865,Gm13619,7.667590968,0.030030731,0.861818194,NA,NA,26.13206676,0.1638347,0.43214865,0.898299987,FALSE,164.835619,0.007347098,0.957155767,0.998587315,FALSE
ENSMUSG00000052889,Prkcb,270.1751552,0.396283528,0.005060177,0.090901869,FALSE,54.92736073,0.087153869,0.671295257,0.957835275,FALSE,28.3932314,0.002785186,0.984938309,0.998587315,FALSE
ENSMUSG00000052906,Ubxn8,152.8574525,-0.106964215,0.54509208,0.93205581,FALSE,114.1890291,-0.094496403,0.506910055,0.925537861,FALSE,115.8733389,0.264960936,0.053882017,0.792974089,FALSE
ENSMUSG00000052909,Gm9894,0.461898713,0.005339522,0.925097475,NA,NA,0.1125008,0.026080316,0.510560083,NA,NA,0.317787693,0.020900594,0.456478045,NA,NA
ENSMUSG00000052911,Lamb2,612.2477523,-0.096033191,0.493047933,0.915955288,FALSE,56.00979697,0.147902772,0.473750488,0.912824241,FALSE,39.94891131,-0.124467432,0.40186982,0.966447234,FALSE
ENSMUSG00000052912,Smarca5-ps,1.724460838,0.042836252,0.690988356,NA,NA,1.518232722,-0.002522678,0.983195882,NA,NA,1.968046002,0.007140763,0.924229452,NA,NA
ENSMUSG00000052914,Cyp2j6,36.38628183,-0.269996912,0.172807693,0.694750665,FALSE,49.72365235,-0.340110219,0.073712064,0.534881118,FALSE,26.00761905,0.030188855,0.837779646,0.998229952,FALSE
ENSMUSG00000052915,Msl1,2157.233537,-0.105762982,0.340715164,0.848071862,FALSE,1419.343972,-0.02734976,0.790343173,0.973337417,FALSE,1790.299718,0.078147803,0.39150469,0.966032646,FALSE
ENSMUSG00000052917,Senp7,886.3305674,0.089634,0.493593457,0.916413631,FALSE,1192.637867,0.04644756,0.706043971,0.962291743,FALSE,1532.842363,0.082506585,0.397833655,0.966032646,FALSE
ENSMUSG00000052920,Prkg1,91.74287223,-0.216566677,0.201246606,0.730469166,FALSE,9.727307948,-0.054114527,0.790632327,0.973337417,FALSE,8.974626779,0.05071756,0.659631895,NA,NA
ENSMUSG00000052921,Arhgef15,23.43820481,-0.248189546,0.233530171,0.762328156,FALSE,18.26948642,-0.098066502,0.638839653,0.952275642,FALSE,51.02492032,-0.217066243,0.144053369,0.921057435,FALSE
ENSMUSG00000052922,Bpi,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.125310436,0.013487708,0.509558609,NA,NA
ENSMUSG00000052926,Rnaseh2a,252.2233298,-0.139129656,0.270681008,0.799148662,FALSE,135.8024451,-0.223078998,0.168043744,0.72161661,FALSE,117.6361881,-0.1304934,0.353006118,0.966032646,FALSE
ENSMUSG00000052928,Ctif,597.6115413,0.00137273,0.992175228,0.998601941,FALSE,1279.577147,0.110998051,0.275681405,0.81938987,FALSE,1643.675896,0.123544397,0.107368943,0.884731901,FALSE
ENSMUSG00000052934,Fbxo31,145.9180141,-0.04971214,0.779309216,0.971570976,FALSE,141.7196075,-0.171042501,0.243295884,0.79581418,FALSE,249.2513935,-0.124943732,0.339054436,0.963221449,FALSE
ENSMUSG00000052942,Glis3,22.007935,0.140751719,0.499404728,0.920011005,FALSE,25.08241287,-0.236687659,0.257992903,0.806600739,FALSE,2.979176621,0.034447951,0.64779661,NA,NA
ENSMUSG00000052949,Rnf157,1066.539401,0.005033757,0.967159707,0.99561496,FALSE,1154.938086,-0.041541558,0.667555226,0.956997042,FALSE,2456.824285,-0.071121812,0.499353879,0.975637574,FALSE
ENSMUSG00000052951,C130021I20Rik,0,NA,NA,NA,NA,0.84247353,0.047336891,0.560591051,NA,NA,0.134553517,0.013790052,0.502531338,NA,NA
ENSMUSG00000052955,Cpvl,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000052957,Gas1,1710.970593,-0.235302207,0.037213898,0.349322752,FALSE,69.12915714,-0.032644575,0.871030629,0.985845234,FALSE,74.62343215,-0.083938934,0.483585484,0.975637574,FALSE
ENSMUSG00000052961,Lingo2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000052962,Mrpl35,197.9697099,-0.03377251,0.823594659,0.979075043,FALSE,107.0842115,-0.064719236,0.680094056,0.957835275,FALSE,145.1490702,0.215430109,0.11388181,0.889334331,FALSE
ENSMUSG00000052974,Cyp2f2,0.256573214,0.034974385,0.438471052,NA,NA,0,NA,NA,NA,NA,0.764916957,0.024170589,0.50047501,NA,NA
ENSMUSG00000052979,6530403G13Rik,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000052981,Ube2ql1,55.06003408,-0.734274326,0.000362297,0.010821507,TRUE,600.8809719,-1.028910842,3.39E-13,2.07E-10,TRUE,1593.1954,-0.30106693,0.011261281,0.481412987,FALSE
ENSMUSG00000052997,Uba2,737.4977419,-0.096117979,0.494448329,0.917301193,FALSE,444.2730207,-0.017088755,0.886897112,0.987339742,FALSE,536.7200347,-0.025157169,0.799502353,0.996231565,FALSE
ENSMUSG00000053004,Hrh1,4.22251727,0.195692889,0.223826122,NA,NA,0.422943773,-0.050803992,0.352750745,NA,NA,0.463917805,-0.026560367,0.350400984,NA,NA
ENSMUSG00000053007,Creb5,1916.417364,0.142174707,0.23213574,0.761413567,FALSE,300.8597288,-0.198756764,0.153256533,0.70211996,FALSE,135.5317132,-0.066136124,0.65596699,0.989160178,FALSE
ENSMUSG00000053012,Krcc1,247.7952695,0.164733678,0.334115931,0.843577751,FALSE,77.96088333,-0.139984368,0.449326477,0.905011696,FALSE,64.80938623,0.220041441,0.120893722,0.899610606,FALSE
ENSMUSG00000053024,Cntn2,115.4533762,-0.534052584,0.008832891,0.137102241,FALSE,3691.72328,0.609249079,0.00165028,0.057391343,FALSE,26315.81981,0.050098679,0.64729473,0.989160178,FALSE
ENSMUSG00000053025,Sv2b,4.074901936,-0.36363937,0.010760512,NA,NA,106.535248,0.389053696,0.061279414,0.498003979,FALSE,247.2504007,0.03513257,0.785219896,0.996231565,FALSE
ENSMUSG00000053030,Spink2,2.976220581,0.159622754,0.273988169,NA,NA,0.123133142,-0.026923419,0.501757049,NA,NA,0.178731422,-0.014173775,0.500936524,NA,NA
ENSMUSG00000053038,Gm6180,2.303626716,-0.118541284,0.390820186,NA,NA,1.76493969,0.000303417,0.998113052,NA,NA,1.971171072,0.049044192,0.443645778,NA,NA
ENSMUSG00000053040,Aph1c,35.9776594,-0.015599941,0.936959612,0.993870841,FALSE,24.4723047,0.095476445,0.643081935,0.952618113,FALSE,28.53107067,-0.029521742,0.84246989,0.998587315,FALSE
ENSMUSG00000053044,Cd8b1,3.547560631,-0.013096415,0.932873948,NA,NA,1.977991689,0.044422399,0.75051509,NA,NA,5.391966395,0.00167136,0.987038024,NA,NA
ENSMUSG00000053046,Brsk2,628.7637307,0.130348202,0.254207233,0.783322964,FALSE,1794.291332,-0.265595924,0.000715499,0.030541148,TRUE,1791.405697,-0.121804724,0.243290256,0.953550706,FALSE
ENSMUSG00000053049,Gm15413,167.5273786,0.726051225,3.33E-05,0.00142782,TRUE,285.6639811,0.178523525,0.19728669,0.756995429,FALSE,429.0769055,0.133442876,0.334422739,0.963221449,FALSE
ENSMUSG00000053054,Adh6a,0,NA,NA,NA,NA,0.124252352,-0.026983359,0.501274724,NA,NA,0.207442246,-0.014665151,0.492349517,NA,NA
ENSMUSG00000053062,Jam2,1617.707436,0.60378573,1.18E-12,2.23E-10,TRUE,300.5469953,0.951948635,5.56E-10,1.77E-07,TRUE,106.284735,0.25673949,0.083885584,0.871452679,FALSE
ENSMUSG00000053063,Clec12a,0.459402722,0.050163673,0.351860716,NA,NA,0.1125008,0.026080316,0.510560083,NA,NA,0.269107034,0.018383319,0.43258177,NA,NA
ENSMUSG00000053070,9230110C19Rik,59.56532151,0.168374058,0.368470467,0.863963941,FALSE,25.64102989,0.09451725,0.644652627,0.952752271,FALSE,38.00754365,0.150703669,0.310218653,0.960017561,FALSE
ENSMUSG00000053080,2700081O15Rik,1348.776843,-0.181329873,0.080563082,0.515646088,FALSE,3356.236256,-0.09088466,0.2960046,0.835027049,FALSE,3333.021705,-0.007021486,0.941019435,0.998587315,FALSE
ENSMUSG00000053081,1700069B07Rik,0.369430376,0.024086896,0.676730583,NA,NA,0.693523328,-0.030959327,0.678477397,NA,NA,0.125310436,0.013487708,0.509558609,NA,NA
ENSMUSG00000053091,Lins,284.9978764,-0.099831613,0.429402621,0.89317537,FALSE,177.1316103,-0.253367314,0.085171583,0.571230945,FALSE,392.5568651,0.062364886,0.587299593,0.987476362,FALSE
ENSMUSG00000053093,Myh7,2.913185993,-0.149156576,0.311539546,NA,NA,1.594394317,0.13776688,0.257492423,NA,NA,5.41471557,0.031815334,0.77191627,NA,NA
ENSMUSG00000053094,Tmem248,472.3467773,-0.116582818,0.245221197,0.773585487,FALSE,217.2060402,0.092933723,0.518887769,0.925631714,FALSE,311.1865669,0.080215326,0.473123909,0.975637574,FALSE
ENSMUSG00000053101,Gpr141,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.207442246,-0.014665151,0.492349517,NA,NA
ENSMUSG00000053110,Yap1,1220.158047,0.051207466,0.551685922,0.93205581,FALSE,192.0510534,0.339287619,0.034524834,0.378635281,FALSE,98.12220437,0.200349512,0.162791315,0.92803909,FALSE
ENSMUSG00000053111,Fank1,1.563341673,0.056779334,0.607903791,NA,NA,9.958717974,0.199959693,0.311749809,0.844085224,FALSE,18.38328533,-0.000977016,0.994493226,0.998743846,FALSE
ENSMUSG00000053113,Socs3,83.31138801,0.109228726,0.552327479,0.93205581,FALSE,87.35456686,-0.009261295,0.957682111,0.9972869,FALSE,71.9544595,-0.088688359,0.549579252,0.98519269,FALSE
ENSMUSG00000053117,E330013P04Rik,304.7231387,-0.417952085,0.003729108,0.073012533,FALSE,54.20731609,0.329892737,0.104925467,0.614035622,FALSE,15.14415906,-0.008348959,0.95120164,NA,NA
ENSMUSG00000053119,Chmp3,257.9595659,0.222693989,0.139020146,0.646459169,FALSE,195.518134,-0.188861285,0.144064412,0.682604227,FALSE,223.9780208,-0.082882599,0.465207491,0.975637574,FALSE
ENSMUSG00000053121,Gm5129,1.712012935,-0.02133374,0.843191259,NA,NA,0.94309339,-0.085143232,0.381160384,NA,NA,0.624055492,-0.013669563,0.755337285,NA,NA
ENSMUSG00000053128,Rnf26,177.8265441,-0.166763077,0.258390007,0.789281289,FALSE,47.40390011,-0.3280654,0.07934093,0.551843497,FALSE,39.21810073,-0.20882228,0.156113113,0.925082908,FALSE
ENSMUSG00000053129,Gsx1,0,NA,NA,NA,NA,0.248504703,-0.034647408,0.445049492,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053134,Supt7l,502.8566936,0.097513827,0.398160598,0.882446684,FALSE,658.216928,0.085655163,0.428016628,0.896189794,FALSE,435.4276834,0.059866239,0.595246049,0.987476362,FALSE
ENSMUSG00000053137,Mapk11,320.4935756,-0.126394117,0.303055888,0.82297317,FALSE,321.5545997,0.002590551,0.982345384,0.999581993,FALSE,596.050729,-0.105156319,0.345525082,0.966032646,FALSE
ENSMUSG00000053141,Ptprt,26.57228978,-0.390977558,0.058787979,0.442198036,FALSE,79.81964301,-0.084166826,0.647444092,0.952752271,FALSE,1107.890265,0.182148562,0.191893655,0.936914316,FALSE
ENSMUSG00000053146,Olfr352,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053153,Spag16,2.162781721,-0.120525847,0.291410298,NA,NA,2.033046439,-0.017821909,0.892275537,NA,NA,3.147779884,0.213056696,0.019154562,NA,NA
ENSMUSG00000053158,Fes,7.06594812,0.156383024,0.391460374,NA,NA,3.259145567,-0.095583491,0.532001095,NA,NA,5.749119445,-0.100073801,0.324155996,NA,NA
ENSMUSG00000053161,Daw1,1.38038935,-0.087370857,0.418146419,NA,NA,0.480483223,-0.001316385,0.982702273,NA,NA,0.179334194,-0.016620941,0.465446517,NA,NA
ENSMUSG00000053164,Gpr21,185.8033539,0.151751087,0.267928628,0.797019457,FALSE,217.5410322,0.128273287,0.305314309,0.839833289,FALSE,538.0800258,0.113299142,0.258914325,0.953550706,FALSE
ENSMUSG00000053166,Cdh22,13.19683601,0.610198748,0.003266281,0.066444708,FALSE,1.188465952,-0.117799085,0.256269139,NA,NA,7.633726255,0.193877573,0.089143895,NA,NA
ENSMUSG00000053168,9030619P08Rik,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.250620871,0.017408042,0.445212833,NA,NA
ENSMUSG00000053173,Rpl18-ps2,0.130438149,-0.0263367,0.510581889,NA,NA,0,NA,NA,NA,NA,0.134553517,0.013790052,0.502531338,NA,NA
ENSMUSG00000053175,Bcl3,0.256573214,0.034974385,0.438471052,NA,NA,0,NA,NA,NA,NA,0.362081514,-0.027107325,0.348862305,NA,NA
ENSMUSG00000053178,Gm9897,21.60995882,0.044552671,0.828022699,0.979675945,FALSE,19.11743061,-0.138681808,0.50770943,0.925537861,FALSE,20.97150096,0.121825494,0.405646238,0.967965584,FALSE
ENSMUSG00000053181,A830005F24Rik,5.524668932,-0.166722582,0.331688276,NA,NA,2.341247187,0.047426144,0.71042051,NA,NA,2.222611531,-0.017248667,0.823023755,NA,NA
ENSMUSG00000053182,Gm609,0.467145683,-0.030429257,0.630881198,NA,NA,0.348736815,0.054377779,0.337456989,NA,NA,0.919568093,-0.017313311,0.704406826,NA,NA
ENSMUSG00000053184,Spaca3,0,NA,NA,NA,NA,0.123133142,-0.026923419,0.501757049,NA,NA,0.823663343,0.041001509,0.340692173,NA,NA
ENSMUSG00000053185,Gm9898,0,NA,NA,NA,NA,0.618506203,-0.057035514,0.442663814,NA,NA,0.48459785,0.038869461,0.287704201,NA,NA
ENSMUSG00000053192,Mllt11,194.0148454,-0.100476337,0.466503984,0.908266835,FALSE,944.2420049,-0.042160353,0.759847528,0.971028661,FALSE,2129.853907,-0.036952204,0.707429618,0.994154453,FALSE
ENSMUSG00000053194,Cib4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.024694926,-0.006219961,0.754481504,NA,NA
ENSMUSG00000053198,Prx,32.52707438,-0.240148896,0.244689194,0.773204709,FALSE,32.51151202,0.081141054,0.683790967,0.957835275,FALSE,20.16738471,-0.025071236,0.858605061,0.998587315,FALSE
ENSMUSG00000053199,Arhgap20,20.95003818,0.288933562,0.165899451,0.684692678,FALSE,138.4987072,0.440872569,0.019740621,0.285220451,FALSE,592.5601015,0.329051964,0.015487773,0.534738622,FALSE
ENSMUSG00000053205,Styx,31.21712282,0.014848734,0.941801141,0.994176735,FALSE,15.53133042,0.36477775,0.080756061,0.557634497,FALSE,17.00424063,-0.068076056,0.611896176,0.989160178,FALSE
ENSMUSG00000053208,Kat2b-ps,0.338859076,-0.04710341,0.373707669,NA,NA,0.999729072,-0.087732253,0.372041041,NA,NA,0.443098129,0.036765492,0.303604929,NA,NA
ENSMUSG00000053211,Zfy1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053214,Gm9899,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.735823596,0.039840061,0.374676367,NA,NA
ENSMUSG00000053216,Btn2a2,6.31371597,0.142092889,0.431884278,NA,NA,0.488229178,-0.001077274,0.988028014,NA,NA,3.618364383,-0.040456587,0.56717558,NA,NA
ENSMUSG00000053217,Tas2r136,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053218,Gm9900,133.1837456,-0.006048667,0.970970761,0.995861536,FALSE,62.69909158,-0.157732688,0.36629679,0.872986388,FALSE,73.39015239,0.165270991,0.244145339,0.953550706,FALSE
ENSMUSG00000053219,Raet1e,3.836501255,-0.210088502,0.198461959,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053226,Dand5,51.77480377,0.305043492,0.102644798,0.575078605,FALSE,97.00826571,-0.132152531,0.428882845,0.896364496,FALSE,46.06626978,0.074395237,0.616365072,0.989160178,FALSE
ENSMUSG00000053228,Ceacam3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.936805261,0.010412777,0.823681876,NA,NA
ENSMUSG00000053244,Gm9901,0.618675111,-0.053514395,0.448186617,NA,NA,1.513260361,0.030531515,0.789601639,NA,NA,3.164553177,0.053867145,0.549918223,NA,NA
ENSMUSG00000053251,Olfr212,0.393175481,0.016956082,0.751914912,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053253,Ndfip2,317.4846607,0.087347895,0.586180635,0.939200785,FALSE,423.4722187,0.035403757,0.788269505,0.973257497,FALSE,581.3080837,-0.013287448,0.903557031,0.998587315,FALSE
ENSMUSG00000053263,Gm12592,54.10539436,-0.061232304,0.73707386,0.963546119,FALSE,34.55484399,0.152763604,0.435590789,0.899584522,FALSE,55.46881297,0.291081803,0.047088397,0.767413165,FALSE
ENSMUSG00000053268,Dspp,0,NA,NA,NA,NA,0.353861621,0.018421345,0.758053831,NA,NA,0.715528459,-0.057616751,0.168737373,NA,NA
ENSMUSG00000053277,Gm14496,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053279,Aldh1a1,1.327232353,-0.065042628,0.517948144,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053286,Trmt1l,426.2108373,0.166519291,0.110144245,0.59028671,FALSE,415.266515,-0.095234386,0.413818681,0.891906272,FALSE,439.0560273,0.09278799,0.384923393,0.966032646,FALSE
ENSMUSG00000053287,Olfr1013,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053289,Ddx10,424.8326089,0.031275983,0.813470996,0.978075086,FALSE,259.9402073,-0.000859188,0.993947448,0.999730607,FALSE,400.0537507,0.061798393,0.571284579,0.987476362,FALSE
ENSMUSG00000053291,Rab4b,4.990379152,-0.064392065,0.706223711,NA,NA,6.338361135,-0.177131025,0.313393506,0.845159872,FALSE,8.719130576,0.035538784,0.755338724,NA,NA
ENSMUSG00000053293,Pom121,2802.626454,-0.251398744,0.078221563,0.509270252,FALSE,2180.854389,-0.045752423,0.670123077,0.957806296,FALSE,2209.833827,-0.041672919,0.625835837,0.989160178,FALSE
ENSMUSG00000053297,AI854703,6.997303449,0.159812998,0.36647709,NA,NA,4.157444518,-0.078449749,0.636754385,NA,NA,26.55171412,0.127013086,0.385882507,0.966032646,FALSE
ENSMUSG00000053303,Slc22a26,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053310,Nrgn,3.0167091,0.187400863,0.230045775,NA,NA,0.559122492,0.034386458,0.591680195,NA,NA,1.86777706,0.052246755,0.424761595,NA,NA
ENSMUSG00000053317,Sec61b,57.04059228,0.105526216,0.562575344,0.934503736,FALSE,34.11950567,-0.036680945,0.855124967,0.984345046,FALSE,25.62085082,-0.039264288,0.786857506,0.996231565,FALSE
ENSMUSG00000053318,Slamf8,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053329,D10Jhu81e,37.66600128,0.133983987,0.489590128,0.914611293,FALSE,40.44218882,-0.356898223,0.063670486,0.505805527,FALSE,30.28041383,-0.065806433,0.657784173,0.989160178,FALSE
ENSMUSG00000053332,Gas5,4721.372009,0.006772057,0.956530288,0.995587642,FALSE,2697.584143,-0.137001054,0.158314839,0.708617413,FALSE,2765.29766,-0.013993605,0.882289399,0.998587315,FALSE
ENSMUSG00000053333,Dis3l2,241.5743014,-0.014375693,0.909156726,0.99368691,FALSE,229.7917113,0.074052469,0.600823761,0.943214245,FALSE,301.5165826,0.025689543,0.805767502,0.997722504,FALSE
ENSMUSG00000053334,Ficd,51.58900295,-0.263489091,0.154747322,0.667018548,FALSE,64.07351114,-0.345883688,0.061151547,0.497676378,FALSE,57.35013504,0.392373738,0.006659952,0.396572142,FALSE
ENSMUSG00000053338,Tarm1,0.456346104,0.018597768,0.741558502,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000053347,Zfp943,108.6991791,-0.145181526,0.457340717,0.903426963,FALSE,114.3417196,-0.021198531,0.89421411,0.988150103,FALSE,98.69067571,0.019907753,0.893070823,0.998587315,FALSE
